1_30A1A_M,2_30A1B_M,3_30A1C_M,4_30A2A_M,5_30A2B_M,6_30A2C_M,7_9A1C_F,8_9A2A_F,9_9A2B_F,10_9A2C_F,11_9A2D_F,12_9A2E_F,13_GF_27F2,14_GF_27F3,15_GF_27F4,16_GF_27F5,17_GF_27F6,18_GF_27F7,19_GF_27M1,20_GF_27M2,21_GF_27M5,22_GF_27M7,23_GF_27M8,24_GF_27M9
3510508.053,4440775.496,5801870.791,3254784.266,3230628.567,3350683.033,2385031.879,1951386.384,1145143.114,1502104.057,1172590.57,1626249.537,3108656.663,5113506.088,4155568.836,5790581.42,4375420.679,4792262.379,5147533.98,7026414.63,4228773.243,4739679.065,4937228.765,4331558.299
2178485.718,2513519.664,3502296.918,1832355.446,1507493.242,2269151.101,2550149.195,1642469.568,1899798.235,1205875.813,1616831.748,2094042.754,3607949.989,4921129.044,4072073.378,6457597.544,4726590.148,6653404.852,6316740.221,7780627.562,5826971.38,5350998.743,4678521.996,5624777.211
1538929.839,2196812.532,2235077.469,1480848.505,1676018.652,1307131.471,1648364.897,2205554.64,2012160.034,2007750.009,1137456.472,2304807.173,4257072.728,4385072.054,3837359.208,3760302.932,4203446.83,4874757.669,4283534.648,6615298.223,3436247.251,4229962.05,5003724.868,2919235.6
298930.3435,343429.7267,414844.6533,335444.9799,202132.8835,319413.7452,237877.8082,184149.3524,206796.1007,1646174.307,180455.5895,184574.1864,201089.5249,270549.6317,287086.8248,347571.9586,264157.5202,281911.5743,193552.2991,380040.2788,304870.307,251874.1455,264362.2297,254354.9548
1248552.948,1265723.374,1341810.639,782265.1589,887979.566,802696.9661,835108.9443,634622.8142,521657.4198,509749.8911,584040.529,540655.8085,1035690.075,1287049.989,1173149.75,1268163.828,1230724.103,1458563.925,1313963.599,1582607.603,1147046.818,1049164.565,1226929.17,1168089.87
1564566.826,1852749.028,2614779.094,1466947.336,1281881.339,1450789.417,2107320.989,1570355.546,1161315.933,961366.5987,1066008.298,1387710.606,1303722.773,2041148.346,1546471.778,2176865.579,2116537.058,2038027.508,2589450.292,3030664.626,2184486.579,2576133.857,2100716.982,1659770.868
49579014.74,191818219.4,153531352.2,88923704.93,88189531.96,65801422.92,23031194.68,37040203.03,66155764.04,23350128.21,64577186.63,60092926.43,179615089.2,195253104.7,63844208.21,93295407.66,64211471.38,56545018.82,60119442.36,160717361.8,48481378.6,80252007.74,83646891.52,166666726.4
507254.2117,2182478.795,2408253.419,838133.4569,854931.7377,922478.1447,238344.1811,75553.73398,296333.8035,0,437492.9801,32744.21994,1143488.559,1688476.915,795527.0528,807797.438,776004.2833,451110.1368,1348663.89,2789379.491,846867.9585,1401944.317,1447723.255,2160795.215
812980.4821,667053.8781,771436.6833,2066614.223,904714.5317,953575.0405,702419.704,458431.7587,606080.2497,494284.9728,1707431.784,1602182.62,849999.6723,655085.7415,1622635.263,693454.7931,716200.772,1727307.138,958036.5957,767209.3442,1575689.449,1864489.017,1485968.349,429880.8136
2900636.754,2548150.439,2053602.516,3763419.138,2691995.853,3242509.661,3396633.062,3380256.195,3127608.463,3668646.29,3277682.194,2752519.8,1576741.425,1917750.525,2128571.885,1855884.712,1784567.909,1243434.014,2620747.351,2151068.278,2836739.597,3447972,2623371.433,1576035.777
5298165.956,3716022.637,2700322.362,5940146.14,5326688.587,2958711.113,7799571.978,2366909.654,2008035.768,2343676.1,2163096.223,4368322.963,12698100.75,16103891.22,18017602.84,19263586.83,16526964.48,19618752.93,10433891.2,11677499.81,13805263.62,13352467.77,13878864.44,14906705.56
1041748.217,1033448.908,748714.7092,732298.6253,625848.4614,850297.2959,305298.7216,739224.9161,501897.9318,665094.0148,557740.5985,1040167.082,1061113.112,690245.0439,864492.8242,632100.5064,740397.5711,780729.2804,615070.5681,715235.7068,794792.4084,709889.3125,1040604.721,729296.3048
13622488.68,191340.3845,151551.7061,184503.2335,415094.4976,1616694.292,235607.234,150252.3963,1098450.032,126222.4883,1856376.988,163484.979,101298.2147,99156.88804,180287.6442,147361.8424,211011.1663,137227.4975,174209.239,178596.1264,153223.0877,188731.5792,470589.1237,679092.974
1172558.228,1399792.133,381354.9453,947426.9059,872411.0851,542869.9943,1205714.768,1542638.526,1231263.072,732792.8043,2700427.563,441789.5046,555450.2765,763967.453,1139552.912,678345.8257,855844.1938,591001.0095,755361.0219,440436.2106,710278.0913,225346.5576,487612.2702,531010.7692
15091479.56,13307196.54,10944728.35,16258245.94,14505206.12,12356431.12,14918772.49,14860635.16,13168750.48,11511183.2,13797350.07,13494423.51,8519918.857,13039801.09,11316037.28,11737476.6,15391611.79,10448888.37,10251663.45,11254414.81,14054606.57,15362276.14,12338094.63,10640361.19
321971.4905,241514.2121,179645.8003,367654.5987,365305.5697,199791.7431,458417.0877,856763.6609,689398.5596,1760949.712,118444.2476,342499.3657,845716.0635,1242850.676,1533770.462,1511052.458,1343563.275,1584633.791,808068.6844,892742.3721,1033624.615,1109499.505,1038649.25,1198093.563
4833017.238,1563500.284,10242810.15,1208980.429,2677923.181,1350810.407,1545567.406,962250.5888,1702798.604,1967946.959,1705841.266,2102504.494,1593339.314,2095382.727,1962443.944,2017005.82,1955066.553,1483025.9,2027498.506,2143674.257,1627189.415,2098476.933,1942092.066,1553934.921
3687613.585,2938048.658,3063320.087,4965547.923,4360841.801,554462.7786,9869637.985,13052800.43,4057356.708,4264780.815,7095476.635,947223.3711,16864459.9,16444064.19,4761003.182,3590616.497,5978811.681,4156468.67,15735862.01,4963739.512,3728024.503,4862610.298,4162097.887,11703249.81
22802894.73,27471118.1,29114331.42,24426301.85,24166031.89,18669729.79,20695448.81,21155368.95,17231336.42,22509508.12,21757924.89,19740171.34,25977629.73,27967535.33,25572016.03,20903332.04,21355232.25,22378043.76,21393879.94,28950988.04,20373080.11,22592683.48,21997453.86,23409404.96
3399676.633,3858450.769,3223462.134,2288847.634,2088526.469,2397365.762,2768640.275,3011089.949,2948879.74,2965690.861,3060588.064,3015985.265,3822159.55,3599239.592,3407838.051,3566101.499,2737949.682,3305193.638,3614511.852,3383686.984,2946144.503,3478368.712,3030913.792,3710257.088
3809908.729,9874506.397,19755663.24,4537935.949,3559370.303,3473544.436,3011766.067,3621280.057,3398457.475,3494692.213,3348851.523,2686856.959,6555411.677,6041537.797,3802208.646,3896651.848,5099003.41,3563478.691,4595082.357,6097203.754,4604903.534,7751892.238,3811176.489,19860040.91
707567.2544,2027291.193,2527480.467,1829436.457,2257902.883,2087665.543,2178299.816,2905299.857,2589925.709,1419435.212,2203335.582,2188128.342,654431.1154,3853649.951,3644825.332,3328207.362,2706939.927,1710612.884,2118270.201,4384749.298,2877264.836,2035893.738,203512.251,7645392.544
1475340.374,5910496.631,481300.2109,3609064.65,2879965.177,2637789.583,2690374.42,3585560.991,5162609.207,4506876.909,4087359.043,1217083.687,3066359.741,1325503.096,3888586.994,2472530.645,4226965.305,2844251.671,4067356.774,7538024.196,1845571.443,3071543.872,2504332.227,5384643.724
1193366.515,345124.4663,1612135.707,1118812.601,890902.2827,1116394.495,1465291.221,1520242.176,894424.664,1295786.015,1109007.278,1049907.686,1415302.021,1960861.857,1174053.471,951378.0147,1182932.134,755724.9643,1464527.367,2164870.115,1680729.266,932453.1497,1098650.598,1721233.598
1404286.869,1545744.363,1432089.107,1759851.03,1622624.458,1232269.058,1859316.988,1422434.132,2047229.251,2538704.353,2902857.95,995450.2243,2693193.117,4726255.29,7800721.381,9351056.225,7914705.606,5642258.008,3399563.76,2992683.817,4722629.471,4868917.524,4224254.916,3903769.287
2805347.87,3286067.993,3703670.012,2858476.975,2161020.72,2673907.069,2524915.488,1308775.077,1330366.129,1021454.976,1184576.463,1475894.492,2040914.044,3098269.694,2900225.227,3008750.462,2874832.282,3023606.071,4015173.25,4057620.898,3024131.273,4166266.562,3280041.434,3206168.056
345163.9784,537493.2365,749345.315,297639.2657,246980.5015,332485.6482,194402.2507,1288670.051,1287608.538,1550036.227,1285971.424,104023.784,160087.3108,407772.6546,342868.9714,480093.493,439804.9828,367686.3457,815885.5877,814025.1061,511226.4953,701922.6228,569923.6164,590566.4842
529172.4473,497644.6473,610767.2588,457929.3453,345626.2287,375828.1665,487687.2814,4643906.09,3867276.283,4191267.268,4265546.922,3945657.007,242420.5669,554527.3762,347489.9609,570955.5485,440855.4162,438913.8648,634433.435,570734.9515,513196.0412,623071.0869,497393.778,377889.7037
150879.3042,3943990.286,185761.2538,3957908.709,3612521.799,119344.4328,3873120.942,4005620.163,3746736.847,3975383.613,4142883.251,3580554.285,4542091.39,4039559.251,126924.9549,236174.8219,170665.2368,206584.1501,194987.1055,227959.6423,213665.8022,7838478.961,192602.8608,139175.0487
2853282.306,1783161.177,2304559.055,1682708.916,2433975.126,1687485.882,2206786.083,1811775.932,1403705.448,1899646.705,1656149.418,1779254.144,1993475.518,1866885.851,2185731.638,1943939.691,2347998.288,1839399.679,2289164.289,3100403.439,2230225.1,2337921.222,2396790.12,2205307.861
1647462.73,1380533.337,3287345.406,1615330.424,1434935.947,1463895.951,1458872.423,1348721.014,1256537.62,1504865.996,1282579.998,1375756.747,1427371.78,1510224.516,1584382.496,1937175.352,1625462.371,2018640.068,1855120.092,2092295.77,1932802.731,1615338.698,1635508.915,1851625.347
6819232.406,19794889.49,16959694.15,17751820.4,19296305.59,17596428.65,12494179.55,11960368.27,16444803.09,349242.7662,13246848.64,17738365.51,19075840.15,8076158.381,31015111.51,18316171.68,17261744.02,8679810.237,23542739.79,16797549.08,13488918.04,11725620.2,6890054.429,17001984.73
3891821.164,183853.7604,2606363.691,200945.3098,158476.312,4001173.357,2192214.145,2675325.128,1523122.192,2732427.516,2514539.063,2886999.119,3416790.14,2281752.769,4006440.923,2468279.438,2248714.261,2632276.8,2873769.472,2924104.115,237569.6317,4643150.993,2435050.645,248808.8433
1838649.973,1801836.601,2169608.401,1521436.404,9948828.664,1566335.464,1680076.512,1164900.273,756818.9388,5165085.64,6031372.383,1290254.2,1589579.257,1926687.414,2092570.337,2174824.096,2306141.678,2450389.415,2063255.161,2300982.624,1786544.741,2232511.266,1874908.288,1484149.84
13370971.94,17632201.21,24753628.62,15675758.86,13275928.43,15596091.8,15831280.24,12041304.79,12688999.01,10032958.78,7672746.816,9713482.421,14299718.42,17581734.95,20533208.5,18843618.78,13905955.12,15441002.93,27023049.53,29996799.84,22796796.3,26422174.46,22535713.47,23569996.03
3825564.135,7599387.528,9044790.45,3110869.906,3365911.437,3715943.15,3073754.316,2669498.379,2666925.346,2711808.415,2508569.41,2314402.8,2743173.927,3828540.998,3666292.137,5187838.7,3427688.918,9464454.323,6251829.074,5507926.962,4228077.227,10235628.22,9796816.632,5017349.361
2250143.358,2945985.072,3796316.193,2351514.446,2097237.174,2610195.532,2544347.362,1923447.8,1762505.18,1536905.168,1630556.97,2008834.368,2445305.255,4189219.857,3827002.206,5058750.107,4178006.605,4881681.046,3180154.525,3176553.345,2890764.729,2817371.616,2254903.468,3620776.744
26026609.16,25945758.42,23680416.79,23181349.17,21188114.43,18247576.35,22882782.44,14428271.5,17145879.83,14151013.69,15804484.69,19280197.06,22084916.52,36704405.3,33334682.52,45114564.01,38224292.17,40195149.92,27201277.34,28362708.51,23086775.12,22359981.64,14796741.59,28801307.5
14208596.86,5521936.875,6239458.318,7122287.676,6197638.25,9308313.185,5707885.728,12540919.72,10663554.95,9250079.043,8359381.581,12915449.03,16941444.45,15364849.63,17207037.85,29572740.08,27871714.54,37848522.89,4526741.479,3609688.397,3746737.52,3881359.366,2329980.374,6914375.497
2147556.156,2429915.371,1233801.537,2450743.215,2564250.011,2460908.126,2828114.751,2579905.941,2417575.2,2529445.55,2652598.645,2453949.698,2390802.325,2442776.779,263310018.4,2640636.837,1880904.786,2475337.377,2553533.955,2756176.261,2232774.304,2259065.474,2687535.77,2497310.574
2893577.619,2720663.498,2470428.234,2535393.957,2689175.678,2503506.999,795240.1863,2741668.266,2877849.894,342925043.5,1729241.98,2594738.076,2837513.511,2798115.733,3102967.126,2454797.263,2774413.547,2207644.127,2703100.546,2634095.388,2799887.396,2464645.892,288975261.7,2805593.315
361892899.1,278264863.7,263688474.2,350984035.9,295163330.5,314352958.5,344268163.3,292929284.7,280342399.7,374209447.3,292549454.5,277060240.2,269580724.9,278706041.1,281411226.6,291958902.7,282951681.9,285864473.9,328745329.9,268992481.3,295823245.7,363350041.8,269475303.5,275611270.4
2486861.417,1312616.713,1511480.138,2465603.634,2513464.126,2552941.271,1056490.538,2370230.813,1654866.643,1092308.862,1626883.469,2492762.831,1405456.771,2246667.642,2107726.793,1999902.971,1646698.824,1831834.85,1246286.641,609381.109,1885089.461,2861541.173,1420540.566,1753442.743
4988204.568,6822018.791,5129683.827,9082360.323,8348154.825,5700548.319,6119193.339,6240174.328,4433481.084,7341379.302,3747708.495,4899158.687,6325136.114,6387246.478,8862540.8,7392965.491,9352663.514,9520054.229,4738511.909,5712709.727,6014544.46,5725667.202,4984296.387,5847966.35
2207876.839,3568779.833,2553976.571,3623301.623,2622794.883,2348967.52,1497117.198,3645908.73,10809250.88,10610708.38,1947453.656,8344413.908,2632058.173,5417911.983,4447733.45,4724562.158,7648006.04,6484063.213,7858732.343,6843547.806,12366161.77,8438448.781,6807913.798,5064691.137
9241903.911,14924077.65,16557495.49,14154490.42,20359696.78,14496416.58,10282390.29,12264754.45,15473686.9,6163048.53,13559011.47,16079712.5,8336029.962,12915176.78,14550135.12,14276790.11,17180099.75,18991844.29,9899701.717,13987308.3,12319970.69,10419040.04,10820260.62,11824352.57
2995604.927,1991040.763,2747279.748,2714466.069,1765925.172,2722034.868,2350203.333,2276311.261,2501076.956,2872393.729,2495349.939,2529825.485,1670748.883,2354808.425,2085336.01,2016872.005,1870094.304,2484709.952,2825104.677,1997100.597,2701219.342,2300927.798,2915369.368,1922094.978
624402.3158,265946.5386,237966.0115,506712.3437,527049.7862,179088.2386,430700.3408,323431.377,249047.9724,967838.0408,159925.2703,366191.6098,345683.5436,267794.7475,292242.6502,235343.5255,229978.1796,278120.3454,423980.1755,154250.5989,371553.3472,360895.8894,220251.7651,222299.9899
2739614.205,1374814.415,1419114.089,1893807.934,1812172.85,2290210.446,3342881.803,1874690.156,2152397.831,4448341.573,2023539.124,2314749.331,2271288.827,1911168.075,2028396.834,2519142.045,2415920.177,1965896.543,3263086.93,2253627.693,2155520.971,2715792.166,2628192.762,2509960.178
354224498.2,181292218.9,107918099.7,327728387,203726007.7,218517698.6,359223018.2,201118953.3,286865941,106275570.4,286583451.9,198570680.9,288912596.5,104436917.6,280354585.6,294749635,264823145.2,289695430.2,111548804,79486783.19,291646766.5,353295427.6,280943968,289247122.1
81981159.29,75006677.08,95506103.13,73608600.78,76083122.22,89116031.04,59449295.23,74289842.34,58993817.7,51944904.08,61469028.49,80037774.41,80287971.99,68678230.91,69542406.81,61827845.93,65563890.64,67455904.49,89573311.25,90606192.45,81734634.1,81488173.65,78010024.44,87579877.79
7902264.399,7223450.555,10444998.64,848404.6753,6847323.2,9854529.697,5140400.318,7829576.26,2628597.962,3020623.771,5595096.927,8713563.308,6642207,6497086.788,6819478.456,3262605.35,3137703.35,2386315.052,8917191.929,9951645.349,9348931.306,7956098.951,7714028.702,9747819.914
603505.5992,527434.3215,448220.0548,670973.5759,546991.9512,463273.8806,557833.1883,621304.053,470869.6638,399836.0397,519197.9742,489223.3898,328327.3733,500708.3015,429782.6319,436557.5004,579407.0545,427248.0419,379208.8095,441408.54,544955.795,585378.4063,432707.414,391146.4444
16987611,30737042.42,18510222.41,12114030.71,11927142.31,24873873.22,7329361.426,11324722.38,8568916.31,7606778.476,8315048.336,9222550.07,8399885.456,9395586.706,9566148.737,9705552.504,12200400.23,5523997.331,9959107.434,12739811.58,12852779.68,8336880.932,9935936.136,17646804.64
1610846.298,1105774.842,1235297.283,1110725.81,2076344.179,907062.4759,5841174.729,7068721.79,7066206.985,8351253.091,1209686.536,6983926.394,9936714.318,2478653.223,2947883.368,1613138.671,3219694.837,1478685.761,1556532.616,1796451.703,3279660.043,1566268.413,1627038.328,2316928.72
21124956.9,18774661.8,24135458.79,16711478.81,17661854.8,24664813.69,19376918.35,20410416.1,23038299.91,22131982.86,26031077.26,20024938.78,18249832.2,17619763.92,21409627.31,22666648.28,20661457.06,23968865.42,20845853.05,19162793.51,18475563.28,17696748.87,17251159.08,19384969.56
4036516.96,5942992.859,3640192.16,5973504.826,3963573.002,3572136.129,3317678.8,3305266.673,3116444.24,3360181.329,6797083.101,4393991.552,4201126.625,5419198.113,6880010.195,6055871.206,154126995.2,6484490.4,4218906.011,4126218.368,4885581.455,4480644.027,5208787.009,6200200.038
184075041.9,182004424.5,144276310,192252519.2,163888352.4,166136827.4,169796820.1,160420705.1,140416172,171952875.3,147031598.4,147894080.5,162689734.8,183151363.2,156422366.1,178632462.1,153762513.1,160714465.8,170905355.2,157728893.7,156479541.1,206071782.4,167783502.1,159837398.1
482617.3548,1556250.798,540059.134,263774.1441,255388.0023,746874.4708,210662.095,742137.6497,261404.3473,483068.4365,165409.2149,373735.2703,1166557.653,1337801.375,308785.8924,291025.8503,328937.1559,635321.1049,223252.1345,990540.0933,297386.9675,242909.2446,294779.4929,1441692.098
144439939.6,298485446.2,73688329.5,162610481.7,352117357.3,16745269.69,116398997.5,16727857.89,16881765.17,28192737.7,292397085.8,202118154.2,109543215.2,81957035.16,105514181.7,39352565.74,26717838.13,633661018.1,394312146.4,578243491.4,54628498.15,566612425.3,167936287.7,95584225.98
170521195.1,183732981.5,295399491.8,186907606.4,184386077.6,250737696.1,170478499,28219833.1,144745135.2,183397014.9,278174557.4,257600916,27637279.55,171288036.9,191693541.6,150440105.3,231960077.6,223576120.9,164868629.9,133078694,137574929.7,121115444.1,126330641.1,118747207
